outbreak_id,date_id,state_id,disease_id,source_id,new_outbreak_flag,controlled_flag,containment_rate_pct,response_time_hours,alert_level,predicted_cases,historical_cases,forecast_accuracy_pct,hospital_readiness_score,resource_readiness_score,emergency_alert_flag,state_name_raw
820,13,28,9,3,yes,yes,77.2,0.0,Moderate,1790,1570,86.4,62.3,74.0,no,West Bengal
1249,17,19,5,5,yes,yes,77.2,27.9,Low,3154,3238,97.6,72.9,28.4,no,Odisha
261,32,7,6,1,yes,yes,77.1,6.7,Low,3732,4962,74.2,76.1,93.1,no,Gujarat
899,16,10,3,1,yes,no,77.1,21.2,Moderate,4784,3459,57.8,88.8,53.7,no,Jharkhand
2398,24,24,9,3,yes,no,77.1,0.0,Moderate,5789,4442,81.95,47.2,100.0,no,Telangana
305,25,28,10,6,yes,yes,77.1,70.5,Moderate,3495,2550,59.2,63.1,83.1,no,West Bengal
1816,1,31,9,6,yes,no,77.1,77.1,Moderate,4358,3412,70.9,92.0,62.8,no,Ladakh
2361,17,18,3,4,yes,yes,77.0,21.5,Moderate,3080,2580,81.4,78.8,91.2,no,Nagaland
2406,15,25,11,4,yes,yes,77.0,71.7,Low,1612,1511,95.2,79.1,84.7,no,Tripura
530,11,23,10,6,yes,yes,77.0,75.0,Low,2836,2897,96.9,87.8,54.6,no,Tamil Nadu
840,7,27,5,6,yes,no,77.0,70.9,Moderate,1343,1114,77.9,57.1,78.9,no,Uttarakhand
2431,32,7,10,4,yes,yes,77.0,94.8,Moderate,2197,1656,63.0,51.7,73.9,no,Gujarat
1718,4,11,6,1,yes,yes,76.9,78.3,Moderate,1469,1372,93.9,45.8,82.1,no,Karnataka
2315,31,29,10,2,yes,yes,76.8,0.0,High,2852,3814,75.5,77.3,64.3,yes,Delhi (Nct)
991,22,19,12,5,yes,yes,76.7,37.3,High,1159,1026,87.3,44.1,69.5,no,Odisha
2195,13,6,11,3,yes,yes,76.7,8.4,Moderate,108,86,77.1,59.6,83.1,no,Goa
996,2,13,3,6,yes,no,76.7,0.0,Low,3319,3221,99.6,0.0,54.3,no,Madhya Pradesh
1305,25,25,1,6,yes,yes,76.6,15.9,Moderate,2965,3761,78.3,45.0,99.4,no,Tripura
2260,29,19,5,2,yes,no,76.6,12.4,Moderate,391,484,80.0,70.1,89.1,no,Odisha
1804,26,28,6,3,yes,no,76.6,69.7,Low,1845,1446,76.0,72.8,80.5,no,West Bengal
397,27,9,5,6,yes,no,76.6,83.7,Low,3664,3893,92.0,77.4,55.2,no,Himachal Pradesh
1557,26,19,3,1,yes,no,76.6,5.3,Moderate,5985,4727,70.9,57.9,50.3,no,Odisha
1613,9,3,4,4,yes,yes,76.5,46.8,Low,394,287,59.6,44.6,73.6,no,Assam
819,11,28,5,2,yes,yes,76.5,81.7,Low,494,620,78.2,78.3,82.1,no,West Bengal
1622,27,32,1,4,yes,yes,76.5,93.0,Low,660,852,75.8,73.2,79.4,no,Puducherry
808,4,23,4,2,yes,yes,76.5,92.2,High,3787,4541,81.95,87.3,80.0,yes,Tamil Nadu
2346,31,28,6,1,yes,no,76.4,65.1,Low,2315,2169,92.3,72.4,100.0,no,West Bengal
1284,13,1,9,4,yes,yes,76.4,0.0,Low,4132,4451,93.8,74.0,59.7,no,Andhra Pradesh
562,3,7,2,2,yes,yes,76.4,44.4,Low,1602,1181,59.5,62.1,69.4,no,Gujarat
1731,12,18,3,6,yes,yes,76.3,58.7,Moderate,2523,3181,76.9,74.2,79.4,no,Nagaland
1994,10,18,9,1,yes,yes,76.3,35.4,Low,3326,2397,64.7,57.1,72.9,no,Nagaland
1751,1,2,6,5,yes,yes,76.3,91.9,Moderate,2810,2777,96.7,70.9,56.7,no,Arunachal Pradesh
1564,6,30,8,2,yes,no,76.3,77.3,Low,642,466,67.0,64.0,35.1,no,Jammu And Kashmir
2409,4,4,3,6,yes,yes,76.3,30.0,High,3168,4276,72.5,50.9,55.0,no,Bihar
1039,20,19,8,4,yes,yes,76.2,52.2,Moderate,2489,3390,75.2,56.5,84.8,no,Odisha
1348,18,23,12,3,yes,no,76.2,15.9,Low,3990,4895,78.2,37.7,66.0,no,Tamil Nadu
2074,7,27,9,4,yes,yes,76.2,37.7,Low,3183,2390,64.7,69.1,100.0,no,Uttarakhand
1221,29,24,11,3,yes,yes,76.2,53.8,Moderate,2733,2611,91.1,54.6,65.9,no,Telangana
1568,18,2,4,6,yes,yes,76.2,69.8,Low,3849,3295,81.6,77.8,58.8,no,Arunachal Pradesh
1546,27,8,2,4,yes,yes,76.2,8.8,Moderate,2832,2483,85.8,77.6,65.9,no,Haryana
1069,2,22,3,3,yes,yes,76.2,10.8,Moderate,1742,1420,78.1,84.3,32.8,no,Sikkim
1074,16,10,1,2,yes,yes,76.1,90.9,Low,3514,3799,97.1,71.3,73.0,no,Jharkhand
965,18,29,5,6,yes,no,76.1,45.9,Moderate,1337,1236,89.1,81.2,95.7,no,Delhi (Nct)
108,21,27,4,1,yes,yes,76.1,88.5,Low,543,742,68.5,75.0,99.8,no,Uttarakhand
822,30,14,11,1,yes,yes,76.0,51.8,Moderate,5750,4305,68.0,77.9,95.5,no,Maharashtra
2106,2,10,4,2,yes,no,76.0,0.0,Low,6221,4520,62.2,47.7,83.3,no,Jharkhand
1243,34,9,12,5,yes,yes,76.0,51.6,Low,3126,2874,89.9,60.7,71.2,no,Himachal Pradesh
2494,5,22,4,4,yes,no,76.0,56.0,Low,3134,3796,87.0,61.1,78.5,no,Sikkim
2164,9,4,9,1,yes,yes,76.0,89.1,Low,5631,4099,62.5,88.4,22.8,no,Bihar
969,15,14,4,4,yes,no,76.0,58.9,Low,2615,2295,89.4,78.0,52.6,no,Maharashtra
909,21,13,6,6,yes,yes,76.0,80.3,High,2924,2422,77.5,59.2,55.3,no,Madhya Pradesh
1311,4,18,12,6,yes,yes,76.0,17.9,Moderate,571,418,65.5,54.4,81.9,no,Nagaland
1067,5,32,1,5,yes,yes,76.0,61.9,Low,4179,3511,85.2,76.1,76.0,no,Puducherry
2170,10,4,10,3,yes,yes,76.0,41.7,Low,4292,4746,92.8,63.7,52.2,no,Bihar
906,28,14,11,4,yes,yes,76.0,92.3,Moderate,3936,4752,85.8,60.9,91.0,no,Maharashtra
967,18,26,6,3,yes,no,75.9,79.3,Moderate,3283,3248,100.0,98.7,67.5,no,Uttar Pradesh
2322,11,14,11,2,yes,yes,75.8,86.5,High,573,519,92.1,100.0,44.6,yes,Maharashtra
380,17,22,8,2,yes,no,75.8,22.3,Low,5570,4176,63.9,89.5,100.0,no,Sikkim
1238,14,4,1,1,yes,yes,75.7,47.9,Low,1311,1217,81.95,65.8,46.4,no,Bihar
989,30,14,9,5,yes,yes,75.7,24.2,Low,1106,853,72.6,78.1,73.3,no,Maharashtra
1983,11,17,2,5,yes,yes,75.7,100.0,Moderate,2345,2261,99.8,75.8,56.4,no,Mizoram
394,3,11,10,2,yes,no,75.7,31.0,Low,3703,4245,89.9,64.2,31.3,no,Karnataka
500,36,23,9,6,yes,yes,75.7,85.8,Low,2418,3107,76.1,64.1,68.5,no,Tamil Nadu
2083,8,7,9,5,yes,yes,75.7,2.5,Low,4502,4581,100.0,52.5,61.0,no,Gujarat
1578,2,9,10,3,yes,yes,75.7,83.1,High,1075,953,90.3,50.8,100.0,yes,Himachal Pradesh
195,2,21,5,5,yes,no,75.7,77.2,Moderate,5514,4517,79.7,0.0,74.8,no,Rajasthan
2461,4,16,4,6,yes,yes,75.7,88.0,Low,6025,4751,77.0,79.8,38.9,no,Meghalaya
788,22,12,4,4,yes,yes,75.7,12.4,Moderate,3085,3676,85.5,69.8,44.4,no,Kerala
1964,22,16,9,6,yes,yes,75.6,8.1,Low,5984,4517,62.8,69.6,38.0,no,Meghalaya
2231,7,21,5,4,yes,yes,75.6,38.4,Moderate,1805,1813,100.0,75.0,65.7,no,Rajasthan
1452,12,18,9,2,yes,yes,75.6,22.4,Low,1326,1286,98.3,100.0,30.2,no,Nagaland
224,15,9,11,6,yes,no,75.6,9.9,Moderate,4150,3182,67.2,44.8,51.6,no,Himachal Pradesh
1340,23,28,11,5,yes,yes,75.6,10.2,Low,420,501,80.6,58.2,87.0,no,West Bengal
1621,31,16,4,3,yes,yes,75.6,73.6,Low,2276,2554,86.1,88.7,81.4,no,Meghalaya
1603,12,21,10,5,yes,yes,75.5,53.8,Moderate,1888,2110,81.95,58.6,100.0,no,Rajasthan
1156,11,2,2,5,yes,yes,75.5,7.1,High,2733,3804,68.3,70.5,56.0,yes,Arunachal Pradesh
1107,30,32,8,6,yes,no,75.5,75.7,Low,394,517,78.6,52.9,77.7,no,Puducherry
836,8,3,10,4,yes,yes,75.5,8.4,Moderate,3502,2538,62.1,87.6,66.6,no,Assam
2266,2,2,7,6,yes,no,75.5,41.5,Low,5533,4462,78.4,55.1,100.0,no,Arunachal Pradesh
1389,13,24,11,6,yes,no,75.4,82.4,Low,2339,3157,70.6,62.1,57.5,no,Telangana
1617,13,26,5,3,yes,yes,75.4,28.3,Low,2666,2298,80.7,79.7,67.6,no,Uttar Pradesh
95,8,26,9,4,yes,no,75.3,63.4,Low,6644,4783,60.6,76.4,67.5,no,Uttar Pradesh
2303,13,9,10,3,yes,yes,75.3,66.8,Low,1953,2743,66.3,65.7,79.4,no,Himachal Pradesh
2178,32,2,3,3,yes,no,75.3,71.1,Low,1302,1218,95.3,70.2,77.8,no,Arunachal Pradesh
2375,25,17,3,1,yes,yes,75.3,23.2,Low,1620,1791,88.7,74.9,50.5,no,Mizoram
352,3,29,8,3,yes,no,75.2,38.4,Low,4434,4524,100.0,47.5,31.8,no,Delhi (Nct)
1788,30,22,12,2,yes,yes,75.2,82.6,High,3198,2921,85.7,68.0,59.0,no,Sikkim
1092,30,1,12,2,yes,yes,75.2,38.6,Low,2397,2072,87.8,72.9,95.2,no,Andhra Pradesh
1923,1,11,7,2,yes,yes,75.2,46.3,Low,2727,2132,68.3,55.0,76.6,no,Karnataka
2089,31,8,5,4,yes,yes,75.2,0.0,Moderate,967,759,72.9,77.3,52.4,no,Haryana
278,14,24,10,1,yes,yes,75.2,75.2,Low,5381,4439,83.3,93.2,63.9,no,Telangana
1945,16,25,6,2,yes,yes,75.2,82.4,Low,5034,3743,66.6,74.9,83.9,no,Tripura
131,27,16,3,3,yes,no,75.1,3.5,Low,1993,1833,92.7,53.7,62.2,no,Meghalaya
490,29,32,4,3,yes,yes,75.1,60.1,Low,3816,3376,86.3,68.9,43.5,no,Puducherry
1403,33,26,3,6,yes,yes,75.1,64.5,Moderate,2704,2278,84.6,61.6,81.7,no,Uttar Pradesh
1271,30,13,12,5,yes,no,75.0,89.8,Moderate,4379,3390,74.9,75.9,60.4,no,Madhya Pradesh
288,7,17,12,4,yes,no,75.0,84.0,Moderate,6841,4968,60.7,75.3,58.5,no,Mizoram
1382,21,27,1,2,yes,yes,75.0,90.5,High,4592,4597,98.7,76.0,94.0,no,Uttarakhand
1402,7,20,10,5,yes,no,74.9,93.6,Low,3529,2560,63.2,57.2,71.5,no,Punjab
1240,17,9,6,4,yes,no,74.9,87.6,Low,5431,4233,74.4,66.7,75.2,no,Himachal Pradesh
927,20,14,7,4,yes,yes,74.9,32.1,Low,5861,4437,68.6,44.0,69.7,no,Maharashtra
615,36,9,3,4,yes,yes,74.9,81.0,Moderate,876,1196,76.1,85.9,96.7,no,Himachal Pradesh
1863,29,15,7,1,yes,yes,74.9,75.6,Low,5862,4911,79.0,61.8,36.3,no,Manipur
1372,30,10,3,5,yes,no,74.9,87.6,High,2436,2633,91.8,65.5,75.8,yes,Jharkhand
848,25,18,7,2,yes,no,74.9,3.9,High,3434,4798,74.1,64.1,49.5,yes,Nagaland
493,6,23,6,3,yes,no,74.8,8.8,Low,2347,3123,79.7,79.4,42.8,no,Tamil Nadu
918,30,20,5,5,yes,no,74.8,78.0,Low,3540,2884,79.0,93.0,84.6,no,Punjab
1146,5,17,11,2,yes,no,74.8,6.0,Low,663,929,71.6,78.5,56.6,no,Mizoram
1607,14,30,5,2,yes,yes,74.7,43.6,Moderate,4369,3244,81.95,54.0,44.6,no,Jammu And Kashmir
1602,23,20,12,6,yes,yes,74.7,14.9,Low,104,148,67.5,54.1,84.7,no,Punjab
1349,27,12,3,4,yes,yes,74.7,7.2,Low,3151,2583,76.8,71.8,68.8,no,Kerala
333,2,11,12,1,yes,yes,74.7,100.0,Low,662,644,97.1,38.3,30.0,no,Karnataka
2023,22,9,11,2,yes,no,74.6,6.9,Moderate,292,279,96.4,64.6,71.8,no,Himachal Pradesh
1246,11,2,6,3,yes,yes,74.6,59.2,Moderate,2350,2113,88.5,63.9,73.7,no,Arunachal Pradesh
2414,32,4,7,2,yes,yes,74.6,72.5,Low,801,689,87.8,74.4,56.7,no,Bihar
1569,7,13,3,2,yes,no,74.5,6.6,Moderate,2557,2263,82.0,48.7,74.2,no,Madhya Pradesh
1448,7,31,1,4,yes,yes,74.5,57.8,Moderate,1336,1331,100.0,88.0,100.0,no,Ladakh
240,4,24,4,2,yes,yes,74.5,35.3,Low,857,1209,68.0,70.6,74.0,no,Telangana
1144,22,17,8,1,yes,yes,74.5,78.4,Moderate,893,884,94.9,81.1,65.3,no,Mizoram
1644,13,16,1,1,yes,no,74.5,0.0,Low,1929,1455,64.4,83.5,28.7,no,Meghalaya
1327,28,20,6,3,yes,no,74.5,4.7,High,1438,1424,96.3,66.6,46.7,yes,Punjab
53,34,8,9,4,yes,no,74.5,70.7,Moderate,1012,1281,80.1,74.5,71.6,no,Haryana
826,6,20,10,2,yes,yes,74.4,22.3,Moderate,5090,4743,91.2,53.9,45.7,no,Punjab
1960,24,19,4,4,yes,yes,74.3,81.7,Moderate,621,610,100.0,84.4,29.1,no,Odisha
975,28,3,4,4,yes,yes,74.3,71.6,High,2172,2660,80.5,65.2,44.5,yes,Assam
74,1,14,5,6,yes,yes,74.3,0.0,Moderate,896,869,98.7,70.1,55.5,no,Maharashtra
1091,17,15,8,6,yes,no,74.3,0.0,Low,765,875,87.1,63.8,64.0,no,Manipur
2272,24,2,11,6,yes,yes,74.3,95.1,Low,1707,1880,95.0,42.1,78.3,no,Arunachal Pradesh
1844,36,27,8,3,yes,yes,74.3,27.8,Moderate,4633,3674,70.1,80.5,88.3,no,Uttarakhand
1592,28,32,12,1,yes,no,74.3,49.8,Moderate,986,1360,72.6,87.6,48.2,no,Puducherry
910,36,2,6,3,yes,yes,74.2,19.2,Low,801,1116,74.7,74.2,53.0,no,Arunachal Pradesh
2270,6,21,5,5,yes,yes,74.2,81.7,Low,2327,2063,88.3,68.7,70.0,no,Rajasthan
2051,31,10,2,4,yes,yes,74.2,66.0,Moderate,4087,4439,90.8,79.6,31.3,no,Jharkhand
2172,14,32,2,2,yes,no,74.2,67.6,Moderate,1211,1099,89.6,81.4,39.1,no,Puducherry
1110,24,25,12,5,yes,no,74.2,71.7,Moderate,2170,1996,88.4,84.8,67.7,no,Tripura
1653,29,17,10,6,yes,yes,74.2,91.2,Low,4994,4815,94.7,84.8,42.4,no,Mizoram
355,8,9,9,6,yes,yes,74.0,89.5,Low,2709,1952,65.5,73.0,69.7,no,Himachal Pradesh
329,2,30,6,2,yes,no,74.0,45.9,Moderate,3169,4181,71.9,47.8,45.3,no,Jammu And Kashmir
1467,24,5,3,4,yes,yes,74.0,61.0,Low,6736,4846,81.95,0.0,69.9,no,Chhattisgarh
491,13,3,8,1,yes,yes,74.0,94.2,Low,6215,4771,69.8,67.4,59.0,no,Assam
1447,27,5,10,5,yes,no,74.0,74.2,Low,2718,3722,70.4,83.3,78.1,no,Chhattisgarh
640,15,12,1,4,yes,yes,73.9,37.5,High,4551,3916,83.0,85.0,66.0,yes,Kerala
990,13,1,4,3,yes,yes,73.9,89.0,Moderate,3999,3296,80.7,80.8,48.4,no,Andhra Pradesh
762,18,22,10,4,yes,yes,73.9,70.5,Low,2396,1799,69.9,69.4,65.1,no,Sikkim
73,21,26,8,6,yes,no,73.9,39.3,Low,2918,2977,100.0,92.3,64.3,no,Uttar Pradesh
2002,31,28,10,4,yes,no,73.8,17.4,Moderate,32,31,98.5,58.7,61.0,no,West Bengal
1478,5,18,8,1,yes,yes,73.8,78.1,Moderate,2760,2098,72.2,67.7,89.3,no,Nagaland
1262,30,8,3,1,yes,yes,73.7,44.8,Low,435,457,95.3,61.3,57.7,no,Haryana
57,7,12,4,5,yes,yes,73.7,77.9,Low,207,273,78.6,80.2,56.2,no,Kerala
992,33,4,10,4,yes,yes,73.7,28.2,Low,3667,4198,86.0,0.0,80.5,no,Bihar
1473,13,5,1,3,yes,no,73.7,37.5,Low,2369,1960,78.6,57.3,54.6,no,Chhattisgarh
2198,36,31,7,6,yes,no,73.7,42.5,Low,256,281,94.5,58.2,74.5,no,Ladakh
436,34,23,7,3,yes,no,73.7,84.5,Low,2416,2430,98.6,54.9,26.0,no,Tamil Nadu
939,17,7,2,5,yes,yes,73.7,39.2,Moderate,617,864,72.6,65.1,68.5,no,Gujarat
993,33,16,11,3,yes,no,73.6,24.7,Moderate,951,1342,68.1,68.2,81.4,no,Meghalaya
905,25,10,5,4,yes,yes,73.6,49.2,Low,2708,3149,81.4,58.5,100.0,no,Jharkhand
2020,15,32,5,6,yes,yes,73.5,20.9,Moderate,2699,2098,68.3,72.0,89.3,no,Puducherry
624,30,30,1,5,yes,no,73.5,11.4,Low,1430,1313,93.5,0.0,74.5,no,Jammu And Kashmir
2454,17,13,12,4,yes,yes,73.5,30.3,Low,2202,2621,80.7,100.0,72.9,no,Madhya Pradesh
180,2,31,7,5,yes,yes,73.5,67.5,Low,3348,4156,81.6,86.3,71.3,no,Ladakh
419,23,21,9,5,yes,no,73.5,79.1,Low,3093,2990,97.9,0.0,87.2,no,Rajasthan
127,6,27,7,2,yes,yes,73.5,91.4,Low,1611,1553,91.7,74.0,71.0,no,Uttarakhand
228,3,22,11,1,yes,no,73.5,51.1,High,120,171,73.4,0.0,63.8,no,Sikkim
2041,7,8,9,2,yes,yes,73.5,63.0,Moderate,3690,4182,86.1,74.4,68.8,no,Haryana
756,17,6,6,6,yes,yes,73.4,21.0,Moderate,561,728,79.5,74.4,53.1,no,Goa
818,10,7,6,2,yes,yes,73.4,0.0,Moderate,4832,4406,90.8,66.7,60.5,no,Gujarat
334,13,6,10,6,yes,yes,73.4,60.8,Moderate,3164,4344,68.7,74.2,43.7,no,Goa
96,17,25,6,5,yes,yes,73.4,86.6,High,2033,1957,99.7,74.0,56.0,yes,Tripura
2417,29,3,6,2,yes,no,73.4,11.8,Low,2952,2442,79.1,69.3,75.8,no,Assam
433,4,14,10,5,yes,yes,73.4,57.9,Moderate,1452,1514,96.9,18.9,69.6,no,Maharashtra
1512,4,16,4,6,yes,no,73.3,59.9,Moderate,372,275,69.0,94.4,90.1,no,Meghalaya
574,5,9,11,5,yes,yes,73.3,54.8,Moderate,1928,1914,96.5,86.1,68.5,no,Himachal Pradesh
392,13,22,5,4,yes,yes,73.3,31.6,Low,1117,1535,76.9,72.1,75.7,no,Sikkim
2140,22,25,3,3,yes,yes,73.2,74.5,Low,3428,2632,74.2,97.8,58.1,no,Tripura
11,9,21,6,2,yes,yes,73.2,21.2,Low,2496,2019,79.6,56.0,55.0,no,Rajasthan
1112,30,19,12,2,yes,yes,73.2,49.7,Moderate,3138,2850,93.8,65.4,60.0,no,Odisha
1791,6,27,12,5,yes,yes,73.2,5.4,Moderate,3737,2956,70.3,94.5,51.9,no,Uttarakhand
1276,15,2,11,5,yes,no,73.2,23.8,High,2777,3163,88.0,53.1,52.5,yes,Arunachal Pradesh
262,10,26,1,3,yes,yes,73.1,32.7,Low,279,377,71.3,70.5,64.2,no,Uttar Pradesh
1957,15,11,8,3,yes,yes,73.1,8.4,Low,4051,3153,71.5,69.8,64.5,no,Karnataka
1537,33,2,1,1,yes,no,73.1,44.0,Low,5103,4661,81.95,86.0,85.3,no,Arunachal Pradesh
1173,33,13,7,4,yes,yes,73.1,10.2,High,603,497,81.3,94.6,63.3,no,Madhya Pradesh
1986,21,4,9,1,yes,yes,73.0,59.5,Moderate,2293,2927,78.3,55.8,96.3,no,Bihar
472,10,20,12,6,yes,yes,73.0,12.2,Moderate,1248,1478,85.8,25.9,52.0,no,Punjab
880,32,7,5,2,yes,yes,73.0,50.7,Moderate,1770,1581,83.7,79.3,91.8,no,Gujarat
1951,35,14,7,5,yes,yes,73.0,80.6,Moderate,4585,4168,86.6,56.9,55.8,no,Maharashtra
1261,17,22,5,3,yes,yes,73.0,82.6,Moderate,1514,2084,75.5,72.5,78.3,no,Sikkim
2496,33,6,5,4,yes,yes,73.0,86.9,Moderate,155,175,89.4,60.6,59.2,no,Goa
2418,13,14,4,4,yes,no,72.9,20.2,Moderate,1167,1588,71.1,86.0,38.9,no,Maharashtra
437,25,22,7,2,yes,no,72.9,36.9,Moderate,2263,3131,74.4,0.0,61.8,no,Sikkim
252,8,32,7,5,yes,yes,72.8,3.6,Low,3948,4237,97.3,87.7,53.9,no,Puducherry
1316,24,15,11,6,yes,yes,72.8,82.1,Low,3337,2407,63.6,78.3,66.8,no,Manipur
964,17,29,12,6,yes,yes,72.8,72.3,Low,2582,3515,77.7,81.6,65.3,no,Delhi (Nct)
2247,2,27,5,3,yes,yes,72.8,83.2,High,3589,3736,98.7,49.1,78.9,no,Uttarakhand
400,7,22,3,6,yes,yes,72.7,46.6,Low,3881,2872,60.6,74.3,68.3,no,Sikkim
170,31,4,4,1,yes,yes,72.7,83.5,Low,3705,2882,68.0,45.3,96.3,no,Bihar
1445,35,6,4,1,yes,yes,72.7,79.5,Moderate,3126,2238,63.4,52.8,84.0,no,Goa
1328,35,32,9,4,yes,yes,72.6,28.5,Moderate,627,579,91.9,100.0,56.9,no,Puducherry
1831,13,31,5,2,yes,yes,72.6,95.5,Low,1417,1864,79.9,74.5,96.5,no,Ladakh
1424,14,12,5,2,yes,yes,72.6,62.2,Moderate,4662,3390,60.0,60.3,93.4,no,Kerala
1941,8,15,9,5,yes,yes,72.6,94.0,Moderate,2061,2738,79.2,47.8,61.1,no,Manipur
589,32,14,1,1,yes,no,72.5,16.0,Moderate,1237,1326,92.0,84.1,62.6,no,Maharashtra
1531,18,21,7,3,yes,yes,72.5,7.1,Low,1905,1426,63.3,67.5,30.1,no,Rajasthan
1738,18,19,2,6,yes,yes,72.5,23.6,Low,1333,1303,93.2,55.7,65.8,no,Odisha
690,29,32,11,3,yes,no,72.5,25.3,Low,6257,4748,70.4,60.7,79.5,no,Puducherry
1864,5,15,5,4,yes,yes,72.4,58.4,Low,3841,4330,91.0,54.7,64.9,no,Manipur
2088,14,27,8,3,yes,yes,72.4,7.9,Low,4436,3918,88.2,52.7,93.0,no,Uttarakhand
505,36,13,6,4,yes,no,72.3,25.8,Low,2770,3804,73.9,76.6,71.2,no,Madhya Pradesh
2250,1,11,9,3,yes,yes,72.3,67.6,Moderate,4483,3454,71.5,77.1,64.2,no,Karnataka
2135,4,11,11,3,yes,yes,72.3,87.6,Low,2167,1592,68.7,92.3,73.8,no,Karnataka
537,30,28,2,5,yes,yes,72.2,84.5,Low,3585,4307,81.95,45.1,74.8,no,West Bengal
1336,10,26,2,4,yes,yes,72.2,74.6,Low,5921,4989,77.0,0.0,58.8,no,Uttar Pradesh
25,21,32,12,3,yes,yes,72.2,94.8,Moderate,5739,4172,65.8,59.6,66.8,no,Puducherry
1781,36,12,7,5,yes,yes,72.2,49.4,Low,4868,3835,70.0,94.3,44.6,no,Kerala
277,4,32,7,3,yes,no,72.1,49.8,Moderate,2835,2627,91.7,100.0,80.2,no,Puducherry
1274,25,22,4,3,yes,no,72.1,22.1,Low,3771,4899,72.0,62.4,72.4,no,Sikkim
1946,10,20,8,2,yes,yes,72.1,32.1,Moderate,4375,3714,78.1,60.0,73.2,no,Punjab
722,8,14,5,2,yes,no,72.1,45.8,Moderate,2326,2559,90.9,82.4,12.5,no,Maharashtra
2225,31,27,7,1,yes,yes,72.0,90.1,Moderate,1136,1378,84.0,52.3,71.5,no,Uttarakhand
1458,30,26,3,2,yes,no,72.0,39.3,Low,383,491,76.9,73.2,55.5,no,Uttar Pradesh
649,3,24,9,5,yes,yes,72.0,79.4,Moderate,3151,3798,79.7,73.2,52.3,no,Telangana
30,15,23,11,2,yes,yes,72.0,2.6,Low,2189,1921,82.5,76.4,82.5,no,Tamil Nadu
2317,15,1,1,3,yes,yes,72.0,18.6,Low,750,633,86.4,60.8,56.4,no,Andhra Pradesh
2005,31,16,7,1,yes,no,72.0,15.3,Low,2291,2099,87.2,56.6,82.3,no,Meghalaya
1258,4,15,12,5,yes,yes,72.0,65.0,Moderate,760,883,88.0,57.5,86.7,no,Manipur
1114,31,13,6,6,yes,yes,72.0,23.9,Moderate,2043,2827,68.2,100.0,69.9,no,Madhya Pradesh
1345,4,6,1,4,yes,yes,71.9,78.0,High,3106,2296,65.1,100.0,91.6,no,Goa
456,18,7,8,6,yes,no,71.9,76.2,Moderate,1950,2690,73.2,58.7,73.9,no,Gujarat
1539,15,20,1,2,yes,no,71.9,76.8,Moderate,3426,4483,76.3,94.3,57.3,no,Punjab
1383,21,10,3,3,yes,yes,71.9,90.2,Low,319,350,89.8,57.2,91.7,no,Jharkhand
1099,23,19,6,2,yes,no,71.9,40.9,High,1308,1001,72.3,75.2,33.0,yes,Odisha
1988,3,8,2,5,yes,yes,71.8,87.2,Low,2904,2242,72.0,85.6,56.4,no,Haryana
2194,25,19,4,4,yes,yes,71.8,26.8,Low,1601,1825,87.8,65.0,68.2,no,Odisha
259,33,3,5,3,yes,yes,71.8,91.4,Low,3853,3092,77.4,91.4,51.2,no,Assam
1381,32,26,10,5,yes,yes,71.8,100.0,Low,512,494,95.1,60.1,48.3,no,Uttar Pradesh
28,5,18,7,6,yes,yes,71.8,12.2,High,2820,3187,89.3,67.1,96.5,no,Nagaland
2310,26,4,4,5,yes,yes,71.8,68.8,High,1605,1188,60.7,60.6,62.1,yes,Bihar
1689,2,6,2,4,yes,yes,71.8,68.1,Moderate,3005,3854,81.95,77.8,67.9,no,Goa
130,18,7,12,2,yes,yes,71.7,67.6,High,4388,4711,90.6,75.2,86.7,no,Gujarat
802,3,13,5,2,yes,yes,71.7,90.7,Low,503,464,86.8,62.4,69.0,no,Madhya Pradesh
608,12,12,3,3,yes,yes,71.7,73.5,Low,3487,3707,89.6,47.5,67.3,no,Kerala
1395,15,28,11,5,yes,no,71.6,39.3,Moderate,890,994,92.1,55.4,98.5,no,West Bengal
883,28,15,11,3,yes,yes,71.6,69.5,Moderate,4580,4468,98.8,73.5,67.4,no,Manipur
90,26,25,8,4,yes,yes,71.6,56.2,High,422,445,91.7,81.7,95.2,yes,Tripura
1504,1,4,9,5,yes,yes,71.6,95.3,Low,4595,3652,75.5,65.2,76.3,no,Bihar
1106,26,11,9,6,yes,yes,71.6,40.1,High,5789,4409,71.1,73.1,77.1,no,Karnataka
645,29,19,1,3,yes,no,71.6,33.4,Moderate,4609,4483,96.7,71.6,88.6,no,Odisha
1753,2,22,1,6,yes,yes,71.5,0.0,Moderate,23,31,70.5,78.2,80.6,no,Sikkim
2352,9,9,7,6,yes,yes,71.5,95.4,Low,3769,4704,78.6,77.1,45.4,no,Himachal Pradesh
941,13,7,4,6,yes,no,71.5,64.2,Low,3344,3470,97.4,76.6,84.4,no,Gujarat
1678,18,25,7,2,yes,yes,71.5,72.0,Low,3548,4338,83.0,78.1,80.6,no,Tripura
1252,24,14,8,5,yes,yes,71.5,59.0,Low,2638,3229,81.2,38.8,64.9,no,Maharashtra
871,5,28,6,1,yes,yes,71.5,63.8,Low,4043,3596,91.5,52.4,63.2,no,West Bengal
2156,36,17,3,4,yes,yes,71.5,46.5,High,174,185,89.1,68.6,68.0,yes,Mizoram
